# Chunk-averaged data for fix gmap and group gas
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Coord2 Ncount density/mass
100000 37280 331.00000000000296
  15404 33.25 12.75 0.0626 0.02794
  15405 33.25 13.25 0.068 0.0303502
  15406 33.25 13.75 0.0576 0.0257084
  15407 33.25 14.25 0.0664 0.0296361
  15408 33.25 14.75 0.0644 0.0287434
  15409 33.25 15.25 0.0638 0.0284756
  15410 33.25 15.75 0.0682 0.0304395
  15411 33.25 16.25 0.0698 0.0311536
  15412 33.25 16.75 0.0648 0.0289219
  15413 33.25 17.25 0.0644 0.0287434
  15414 33.25 17.75 0.0708 0.0315999
  15415 33.25 18.25 0.068 0.0303502
  15416 33.25 18.75 0.0664 0.0296361
  15417 33.25 19.25 0.0696 0.0310643
  15418 33.25 19.75 0.0672 0.0299931
  15419 33.25 20.25 0.0644 0.0287434
  15420 33.25 20.75 0.063 0.0281186
  15421 33.25 21.25 0.0648 0.0289219
  15422 33.25 21.75 0.063 0.0281186
  15423 33.25 22.25 0.066 0.0294575
  15424 33.25 22.75 0.0674 0.0300824
  15425 33.25 23.25 0.0722 0.0322248
  15426 33.25 23.75 0.075 0.0334745
  15427 33.25 24.25 0.0626 0.02794
  15428 33.25 24.75 0.065 0.0290112
  15429 33.25 25.25 0.058 0.0258869
  15430 33.25 25.75 0.0534 0.0238338
  15431 33.25 26.25 0.0528 0.023566
  15432 33.25 26.75 0.0486 0.0216915
  15433 33.25 27.25 0.0354 0.0158
  15434 33.25 27.75 0.0358 0.0159785
  15435 33.25 28.25 0.0262 0.0116937
  15436 33.25 28.75 0.0236 0.0105333
  15437 33.25 29.25 0.0174 0.00776608
  15438 33.25 29.75 0.017 0.00758755
  15439 33.25 30.25 0.0142 0.00633783
  15440 33.25 30.75 0.0146 0.00651636
  15441 33.25 31.25 0.011 0.00490959
  15442 33.25 31.75 0.0098 0.004374
  15443 33.25 32.25 0.0074 0.00330281
  15444 33.25 32.75 0.0044 0.00196384
  15445 33.25 33.25 0.0046 0.0020531
  15446 33.25 33.75 0.0014 0.000624857
  15447 33.25 34.25 0.0012 0.000535592
  15448 33.25 34.75 0.0004 0.000178531
  15449 33.25 35.25 0 0
  15450 33.25 35.75 0 0
  15451 33.25 36.25 0 0
  15452 33.25 36.75 0 0
  15453 33.25 37.25 0 0
  15454 33.25 37.75 0 0
  15455 33.25 38.25 0 0
  15456 33.25 38.75 0 0
  15457 33.25 39.25 0 0
  15458 33.25 39.75 0 0
  15459 33.25 40.25 0 0
  15460 33.25 40.75 0 0
  15461 33.25 41.25 0 0
  15462 33.25 41.75 0 0
  15463 33.25 42.25 0 0
  15464 33.25 42.75 0 0
  15465 33.25 43.25 0 0
  15466 33.25 43.75 0 0
  15467 33.25 44.25 0 0
  15468 33.25 44.75 0 0
  15469 33.25 45.25 0 0
  15470 33.25 45.75 0 0
  15471 33.25 46.25 0 0
  15472 33.25 46.75 0 0
  15473 33.25 47.25 0 0
  15474 33.25 47.75 0 0
  15475 33.25 48.25 0 0
  15476 33.25 48.75 0 0
  15477 33.25 49.25 0 0
  15478 33.25 49.75 0 0
  15479 33.25 50.25 0 0
  15480 33.25 50.75 0 0
  15481 33.25 51.25 0 0
  15482 33.25 51.75 0 0
  15483 33.25 52.25 0 0
  15484 33.25 52.75 0 0
  15485 33.25 53.25 0 0
  15486 33.25 53.75 0 0
  15487 33.25 54.25 0 0
  15488 33.25 54.75 0 0
  15489 33.25 55.25 0 0
  15490 33.25 55.75 0 0
  15491 33.25 56.25 0 0
  15492 33.25 56.75 0 0
  15493 33.25 57.25 0 0
  15494 33.25 57.75 0 0
  15495 33.25 58.25 0 0
  15496 33.25 58.75 0 0
  15497 33.25 59.25 0 0
  15498 33.25 59.75 0 0
  15499 33.25 60.25 0 0
  15500 33.25 60.75 0 0
  15501 33.25 61.25 0 0
  15502 33.25 61.75 0 0
  15503 33.25 62.25 0 0
  15504 33.25 62.75 0 0
  15505 33.25 63.25 0 0
  15506 33.25 63.75 0 0
  15507 33.25 64.25 0 0
  15508 33.25 64.75 0 0
  15509 33.25 65.25 0 0
  15510 33.25 65.75 0 0
  15511 33.25 66.25 0 0
  15512 33.25 66.75 0 0
  15513 33.25 67.25 0 0
  15514 33.25 67.75 0 0
  15515 33.25 68.25 0 0
  15516 33.25 68.75 0 0
  15517 33.25 69.25 0 0
  15518 33.25 69.75 0 0
  15519 33.25 70.25 0 0
  15520 33.25 70.75 0 0
  15521 33.25 71.25 0 0
  15522 33.25 71.75 0 0
  15523 33.25 72.25 0 0
  15524 33.25 72.75 0 0
  15525 33.25 73.25 0 0
  15526 33.25 73.75 0 0
  15527 33.25 74.25 0 0
  15528 33.25 74.75 0 0
  15529 33.25 75.25 0 0
  15530 33.25 75.75 0 0
  15531 33.25 76.25 0 0
  15532 33.25 76.75 0 0
  15533 33.25 77.25 0 0
  15534 33.25 77.75 0 0
  15535 33.25 78.25 0 0
  15536 33.25 78.75 0 0
  15537 33.25 79.25 0 0
  15538 33.25 79.75 0 0
  15539 33.25 80.25 0 0
  15540 33.25 80.75 0 0
  15541 33.25 81.25 0 0
  15542 33.25 81.75 0 0
  15543 33.25 82.25 0 0
  15544 33.25 82.75 0 0
  15545 33.25 83.25 0 0
  15546 33.25 83.75 0 0
  15547 33.25 84.25 0 0
  15548 33.25 84.75 0 0
  15549 33.25 85.25 0 0
  15550 33.25 85.75 0 0
  15551 33.25 86.25 0 0
  15552 33.25 86.75 0 0
  15553 33.25 87.25 0 0
  15554 33.25 87.75 0 0
  15555 33.25 88.25 0 0
  15556 33.25 88.75 0 0
  15557 33.25 89.25 0 0
  15558 33.25 89.75 0 0
  15559 33.25 90.25 0 0
  15560 33.25 90.75 0 0
  15561 33.25 91.25 0 0
  15562 33.25 91.75 0 0
  15563 33.25 92.25 0 0
  15564 33.25 92.75 0 0
  15565 33.25 93.25 0 0
  15566 33.25 93.75 0 0
  15567 33.25 94.25 0 0
  15568 33.25 94.75 0 0
  15569 33.25 95.25 0 0
  15570 33.25 95.75 0 0
  15571 33.25 96.25 0 0
  15572 33.25 96.75 0 0
  15573 33.25 97.25 0 0
  15574 33.25 97.75 0 0
  15575 33.25 98.25 0 0
  15576 33.25 98.75 0 0
  15577 33.25 99.25 0 0
  15578 33.25 99.75 0 0
  15579 33.25 100.25 0 0
  15580 33.25 100.75 0 0
  15581 33.25 101.25 0 0
  15582 33.25 101.75 0 0
  15583 33.25 102.25 0 0
  15584 33.25 102.75 0 0
  15585 33.25 103.25 0 0
  15586 33.25 103.75 0 0
  15587 33.25 104.25 0 0
  15588 33.25 104.75 0 0
  15589 33.25 105.25 0 0
  15590 33.25 105.75 0 0
  15591 33.25 106.25 0 0
  15592 33.25 106.75 0 0
  15593 33.25 107.25 0 0
  15594 33.25 107.75 0 0
  15595 33.25 108.25 0 0
  15596 33.25 108.75 0 0
  15597 33.25 109.25 0 0
  15598 33.25 109.75 0 0
  15599 33.25 110.25 0 0
  15600 33.25 110.75 0 0
  15601 33.25 111.25 0 0
  15602 33.25 111.75 0 0
  15603 33.25 112.25 0 0
  15604 33.25 112.75 0 0
  15605 33.25 113.25 0 0
  15606 33.25 113.75 0 0
  15607 33.25 114.25 0 0
  15608 33.25 114.75 0 0
  15609 33.25 115.25 0 0
  15610 33.25 115.75 0 0
  15611 33.25 116.25 0 0
  15612 33.75 0.25 0 0
  15613 33.75 0.75 0 0
  15614 33.75 1.25 0 0
  15615 33.75 1.75 0 0
  15616 33.75 2.25 0 0
  15617 33.75 2.75 0 0
  15618 33.75 3.25 0 0
  15619 33.75 3.75 0 0
  15620 33.75 4.25 0 0
  15621 33.75 4.75 0 0
  15622 33.75 5.25 0 0
  15623 33.75 5.75 0.0002 8.92653e-05
  15624 33.75 6.25 0.0058 0.00258869
  15625 33.75 6.75 0.0104 0.00464179
  15626 33.75 7.25 0.0084 0.00374914
  15627 33.75 7.75 0.0076 0.00339208
  15628 33.75 8.25 0.0094 0.00419547
  15629 33.75 8.75 0.009 0.00401694
  15630 33.75 9.25 0.0106 0.00473106
  15631 33.75 9.75 0.0102 0.00455253
  15632 33.75 10.25 0.028 0.0124971
  15633 33.75 10.75 0.1514 0.0675738
  15634 33.75 11.25 0.1196 0.0533806
  15635 33.75 11.75 0.0854 0.0381163
  15636 33.75 12.25 0.068 0.0303502
  15637 33.75 12.75 0.0626 0.02794
  15638 33.75 13.25 0.0648 0.0289219
  15639 33.75 13.75 0.072 0.0321355
  15640 33.75 14.25 0.0592 0.0264225
  15641 33.75 14.75 0.0674 0.0300824
  15642 33.75 15.25 0.0554 0.0247265
  15643 33.75 15.75 0.0676 0.0301717
  15644 33.75 16.25 0.0626 0.02794
  15645 33.75 16.75 0.0654 0.0291897
  15646 33.75 17.25 0.0622 0.0277615
  15647 33.75 17.75 0.0678 0.0302609
  15648 33.75 18.25 0.0694 0.030975
  15649 33.75 18.75 0.074 0.0330281
  15650 33.75 19.25 0.0736 0.0328496
  15651 33.75 19.75 0.0706 0.0315106
  15652 33.75 20.25 0.0586 0.0261547
  15653 33.75 20.75 0.0608 0.0271366
  15654 33.75 21.25 0.0596 0.026601
  15655 33.75 21.75 0.0702 0.0313321
  15656 33.75 22.25 0.0746 0.0332959
  15657 33.75 22.75 0.0708 0.0315999
  15658 33.75 23.25 0.074 0.0330281
  15659 33.75 23.75 0.0708 0.0315999
  15660 33.75 24.25 0.06 0.0267796
  15661 33.75 24.75 0.057 0.0254406
  15662 33.75 25.25 0.0544 0.0242802
  15663 33.75 25.75 0.0582 0.0259762
  15664 33.75 26.25 0.049 0.02187
  15665 33.75 26.75 0.0456 0.0203525
  15666 33.75 27.25 0.0392 0.017496
  15667 33.75 27.75 0.0306 0.0136576
  15668 33.75 28.25 0.024 0.0107118
  15669 33.75 28.75 0.0206 0.00919432
  15670 33.75 29.25 0.018 0.00803387
  15671 33.75 29.75 0.019 0.0084802
  15672 33.75 30.25 0.0138 0.0061593
  15673 33.75 30.75 0.014 0.00624857
  15674 33.75 31.25 0.0154 0.00687342
  15675 33.75 31.75 0.0132 0.00589151
  15676 33.75 32.25 0.0072 0.00321355
  15677 33.75 32.75 0.0084 0.00374914
  15678 33.75 33.25 0.0042 0.00187457
  15679 33.75 33.75 0.0012 0.000535592
  15680 33.75 34.25 0.0012 0.000535592
  15681 33.75 34.75 0.0004 0.000178531
  15682 33.75 35.25 0.0002 8.92653e-05
  15683 33.75 35.75 0.0004 0.000178531
  15684 33.75 36.25 0 0
  15685 33.75 36.75 0 0
  15686 33.75 37.25 0 0
  15687 33.75 37.75 0 0
  15688 33.75 38.25 0 0
  15689 33.75 38.75 0 0
  15690 33.75 39.25 0 0
  15691 33.75 39.75 0 0
  15692 33.75 40.25 0 0
  15693 33.75 40.75 0 0
  15694 33.75 41.25 0 0
  15695 33.75 41.75 0 0
  15696 33.75 42.25 0 0
  15697 33.75 42.75 0 0
  15698 33.75 43.25 0 0
  15699 33.75 43.75 0 0
  15700 33.75 44.25 0 0
  15701 33.75 44.75 0 0
  15702 33.75 45.25 0 0
  15703 33.75 45.75 0 0
  15704 33.75 46.25 0 0
  15705 33.75 46.75 0 0
  15706 33.75 47.25 0 0
  15707 33.75 47.75 0 0
  15708 33.75 48.25 0 0
  15709 33.75 48.75 0 0
  15710 33.75 49.25 0 0
  15711 33.75 49.75 0 0
  15712 33.75 50.25 0 0
  15713 33.75 50.75 0 0
  15714 33.75 51.25 0 0
  15715 33.75 51.75 0 0
  15716 33.75 52.25 0 0
  15717 33.75 52.75 0 0
  15718 33.75 53.25 0 0
  15719 33.75 53.75 0 0
  15720 33.75 54.25 0 0
  15721 33.75 54.75 0 0
  15722 33.75 55.25 0 0
  15723 33.75 55.75 0 0
  15724 33.75 56.25 0 0
  15725 33.75 56.75 0 0
  15726 33.75 57.25 0 0
  15727 33.75 57.75 0 0
  15728 33.75 58.25 0 0
  15729 33.75 58.75 0 0
  15730 33.75 59.25 0 0
  15731 33.75 59.75 0 0
  15732 33.75 60.25 0 0
  15733 33.75 60.75 0 0
  15734 33.75 61.25 0 0
  15735 33.75 61.75 0 0
  15736 33.75 62.25 0 0
  15737 33.75 62.75 0 0
  15738 33.75 63.25 0 0
  15739 33.75 63.75 0 0
  15740 33.75 64.25 0 0
  15741 33.75 64.75 0 0
  15742 33.75 65.25 0 0
  15743 33.75 65.75 0 0
  15744 33.75 66.25 0 0
  15745 33.75 66.75 0 0
  15746 33.75 67.25 0 0
  15747 33.75 67.75 0 0
  15748 33.75 68.25 0 0
  15749 33.75 68.75 0 0
  15750 33.75 69.25 0 0
  15751 33.75 69.75 0 0
  15752 33.75 70.25 0 0
  15753 33.75 70.75 0 0
  15754 33.75 71.25 0 0
  15755 33.75 71.75 0 0
  15756 33.75 72.25 0 0
  15757 33.75 72.75 0 0
  15758 33.75 73.25 0 0
  15759 33.75 73.75 0 0
  15760 33.75 74.25 0 0
  15761 33.75 74.75 0 0
  15762 33.75 75.25 0 0
  15763 33.75 75.75 0 0
  15764 33.75 76.25 0 0
  15765 33.75 76.75 0 0
  15766 33.75 77.25 0 0
  15767 33.75 77.75 0 0
  15768 33.75 78.25 0 0
  15769 33.75 78.75 0 0
  15770 33.75 79.25 0 0
  15771 33.75 79.75 0 0
  15772 33.75 80.25 0 0
  15773 33.75 80.75 0 0
  15774 33.75 81.25 0 0
  15775 33.75 81.75 0 0
  15776 33.75 82.25 0 0
  15777 33.75 82.75 0 0
  15778 33.75 83.25 0 0
  15779 33.75 83.75 0 0
  15780 33.75 84.25 0 0
  15781 33.75 84.75 0 0
  15782 33.75 85.25 0 0
  15783 33.75 85.75 0 0
  15784 33.75 86.25 0 0
  15785 33.75 86.75 0 0
  15786 33.75 87.25 0 0
  15787 33.75 87.75 0 0
  15788 33.75 88.25 0 0
  15789 33.75 88.75 0 0
  15790 33.75 89.25 0 0
  15791 33.75 89.75 0 0
  15792 33.75 90.25 0 0
  15793 33.75 90.75 0 0
  15794 33.75 91.25 0 0
  15795 33.75 91.75 0 0
  15796 33.75 92.25 0 0
  15797 33.75 92.75 0 0
  15798 33.75 93.25 0 0
  15799 33.75 93.75 0 0
  15800 33.75 94.25 0 0
  15801 33.75 94.75 0 0
  15802 33.75 95.25 0 0
  15803 33.75 95.75 0 0
  15804 33.75 96.25 0 0
  15805 33.75 96.75 0 0
  15806 33.75 97.25 0 0
  15807 33.75 97.75 0 0
  15808 33.75 98.25 0 0
  15809 33.75 98.75 0 0
  15810 33.75 99.25 0 0
  15811 33.75 99.75 0 0
  15812 33.75 100.25 0 0
  15813 33.75 100.75 0 0
  15814 33.75 101.25 0 0
  15815 33.75 101.75 0 0
  15816 33.75 102.25 0 0
  15817 33.75 102.75 0 0
  15818 33.75 103.25 0 0
  15819 33.75 103.75 0 0
  15820 33.75 104.25 0 0
  15821 33.75 104.75 0 0
  15822 33.75 105.25 0 0
  15823 33.75 105.75 0 0
  15824 33.75 106.25 0 0
  15825 33.75 106.75 0 0
  15826 33.75 107.25 0 0
  15827 33.75 107.75 0 0
  15828 33.75 108.25 0 0
  15829 33.75 108.75 0 0
  15830 33.75 109.25 0 0
  15831 33.75 109.75 0 0
  15832 33.75 110.25 0 0
  15833 33.75 110.75 0 0
  15834 33.75 111.25 0 0
  15835 33.75 111.75 0 0
  15836 33.75 112.25 0 0
  15837 33.75 112.75 0 0
  15838 33.75 113.25 0 0
  15839 33.75 113.75 0 0
  15840 33.75 114.25 0 0
  15841 33.75 114.75 0 0
  15842 33.75 115.25 0 0
  15843 33.75 115.75 0 0
  15844 33.75 116.25 0 0
  15845 34.25 0.25 0 0
  15846 34.25 0.75 0 0
  15847 34.25 1.25 0 0
  15848 34.25 1.75 0 0
  15849 34.25 2.25 0 0
  15850 34.25 2.75 0 0
  15851 34.25 3.25 0 0
  15852 34.25 3.75 0 0
  15853 34.25 4.25 0 0
  15854 34.25 4.75 0 0
  15855 34.25 5.25 0 0
  15856 34.25 5.75 0 0
  15857 34.25 6.25 0.0046 0.0020531
  15858 34.25 6.75 0.0086 0.00383841
  15859 34.25 7.25 0.0042 0.00187457
  15860 34.25 7.75 0.0038 0.00169604
  15861 34.25 8.25 0.0076 0.00339208
  15862 34.25 8.75 0.01 0.00446326
  15863 34.25 9.25 0.0116 0.00517739
  15864 34.25 9.75 0.009 0.00401694
  15865 34.25 10.25 0.038 0.0169604
  15866 34.25 10.75 0.1394 0.0622179
  15867 34.25 11.25 0.1098 0.0490066
  15868 34.25 11.75 0.0746 0.0332959
  15869 34.25 12.25 0.0702 0.0313321
  15870 34.25 12.75 0.0562 0.0250835
  15871 34.25 13.25 0.0604 0.0269581
  15872 34.25 13.75 0.062 0.0276722
  15873 34.25 14.25 0.0642 0.0286541
  15874 34.25 14.75 0.0634 0.0282971
  15875 34.25 15.25 0.0652 0.0291005
  15876 34.25 15.75 0.0644 0.0287434
  15877 34.25 16.25 0.0656 0.029279
  15878 34.25 16.75 0.0662 0.0295468
  15879 34.25 17.25 0.0598 0.0266903
  15880 34.25 17.75 0.0614 0.0274044
  15881 34.25 18.25 0.0624 0.0278508
  15882 34.25 18.75 0.0662 0.0295468
  15883 34.25 19.25 0.0724 0.032314
  15884 34.25 19.75 0.076 0.0339208
  15885 34.25 20.25 0.0656 0.029279
  15886 34.25 20.75 0.0624 0.0278508
  15887 34.25 21.25 0.063 0.0281186
  15888 34.25 21.75 0.0694 0.030975
  15889 34.25 22.25 0.0668 0.0298146
  15890 34.25 22.75 0.0684 0.0305287
  15891 34.25 23.25 0.0668 0.0298146
  15892 34.25 23.75 0.0636 0.0283864
  15893 34.25 24.25 0.0602 0.0268688
  15894 34.25 24.75 0.0566 0.0252621
  15895 34.25 25.25 0.0586 0.0261547
  15896 34.25 25.75 0.06 0.0267796
  15897 34.25 26.25 0.0554 0.0247265
  15898 34.25 26.75 0.0456 0.0203525
  15899 34.25 27.25 0.0406 0.0181208
  15900 34.25 27.75 0.0332 0.014818
  15901 34.25 28.25 0.0266 0.0118723
  15902 34.25 28.75 0.0228 0.0101762
  15903 34.25 29.25 0.0208 0.00928359
  15904 34.25 29.75 0.0204 0.00910506
  15905 34.25 30.25 0.0158 0.00705196
  15906 34.25 30.75 0.0164 0.00731975
  15907 34.25 31.25 0.0116 0.00517739
  15908 34.25 31.75 0.0098 0.004374
  15909 34.25 32.25 0.0084 0.00374914
  15910 34.25 32.75 0.006 0.00267796
  15911 34.25 33.25 0.0042 0.00187457
  15912 34.25 33.75 0.0026 0.00116045
  15913 34.25 34.25 0.001 0.000446326
  15914 34.25 34.75 0.0012 0.000535592
  15915 34.25 35.25 0 0
  15916 34.25 35.75 0 0
  15917 34.25 36.25 0.0002 8.92653e-05
  15918 34.25 36.75 0 0
  15919 34.25 37.25 0 0
  15920 34.25 37.75 0 0
  15921 34.25 38.25 0 0
  15922 34.25 38.75 0 0
  15923 34.25 39.25 0 0
  15924 34.25 39.75 0 0
  15925 34.25 40.25 0 0
  15926 34.25 40.75 0 0
  15927 34.25 41.25 0 0
  15928 34.25 41.75 0 0
  15929 34.25 42.25 0 0
  15930 34.25 42.75 0 0
  15931 34.25 43.25 0 0
  15932 34.25 43.75 0 0
  15933 34.25 44.25 0 0
  15934 34.25 44.75 0 0
  15935 34.25 45.25 0 0
  15936 34.25 45.75 0 0
  15937 34.25 46.25 0 0
  15938 34.25 46.75 0 0
  15939 34.25 47.25 0 0
  15940 34.25 47.75 0 0
  15941 34.25 48.25 0 0
  15942 34.25 48.75 0 0
  15943 34.25 49.25 0 0
  15944 34.25 49.75 0 0
  15945 34.25 50.25 0 0
  15946 34.25 50.75 0 0
  15947 34.25 51.25 0 0
  15948 34.25 51.75 0 0
  15949 34.25 52.25 0 0
  15950 34.25 52.75 0 0
  15951 34.25 53.25 0 0
  15952 34.25 53.75 0 0
  15953 34.25 54.25 0 0
  15954 34.25 54.75 0 0
  15955 34.25 55.25 0 0
  15956 34.25 55.75 0 0
  15957 34.25 56.25 0 0
  15958 34.25 56.75 0 0
  15959 34.25 57.25 0 0
  15960 34.25 57.75 0 0
  15961 34.25 58.25 0 0
  15962 34.25 58.75 0 0
  15963 34.25 59.25 0 0
  15964 34.25 59.75 0 0
  15965 34.25 60.25 0 0
  15966 34.25 60.75 0 0
  15967 34.25 61.25 0 0
  15968 34.25 61.75 0 0
  15969 34.25 62.25 0 0
  15970 34.25 62.75 0 0
  15971 34.25 63.25 0 0
  15972 34.25 63.75 0 0
  15973 34.25 64.25 0 0
  15974 34.25 64.75 0 0
  15975 34.25 65.25 0 0
  15976 34.25 65.75 0 0
  15977 34.25 66.25 0 0
  15978 34.25 66.75 0 0
  15979 34.25 67.25 0 0
  15980 34.25 67.75 0 0
  15981 34.25 68.25 0 0
  15982 34.25 68.75 0 0
  15983 34.25 69.25 0 0
  15984 34.25 69.75 0 0
  15985 34.25 70.25 0 0
  15986 34.25 70.75 0 0
  15987 34.25 71.25 0 0
  15988 34.25 71.75 0 0
  15989 34.25 72.25 0 0
  15990 34.25 72.75 0 0
  15991 34.25 73.25 0 0
  15992 34.25 73.75 0 0
  15993 34.25 74.25 0 0
  15994 34.25 74.75 0 0
  15995 34.25 75.25 0 0
  15996 34.25 75.75 0 0
  15997 34.25 76.25 0 0
  15998 34.25 76.75 0 0
  15999 34.25 77.25 0 0
  16000 34.25 77.75 0 0
  16001 34.25 78.25 0 0
  16002 34.25 78.75 0 0
  16003 34.25 79.25 0 0
  16004 34.25 79.75 0 0
  16005 34.25 80.25 0 0
  16006 34.25 80.75 0 0
  16007 34.25 81.25 0 0
  16008 34.25 81.75 0 0
  16009 34.25 82.25 0 0
  16010 34.25 82.75 0 0
  16011 34.25 83.25 0 0
  16012 34.25 83.75 0 0
  16013 34.25 84.25 0 0
  16014 34.25 84.75 0 0
  16015 34.25 85.25 0 0
  16016 34.25 85.75 0 0
  16017 34.25 86.25 0 0
  16018 34.25 86.75 0 0
  16019 34.25 87.25 0 0
  16020 34.25 87.75 0 0
  16021 34.25 88.25 0 0
  16022 34.25 88.75 0 0
  16023 34.25 89.25 0 0
  16024 34.25 89.75 0 0
  16025 34.25 90.25 0 0
  16026 34.25 90.75 0 0
  16027 34.25 91.25 0 0
  16028 34.25 91.75 0 0
  16029 34.25 92.25 0 0
  16030 34.25 92.75 0 0
  16031 34.25 93.25 0 0
  16032 34.25 93.75 0 0
  16033 34.25 94.25 0 0
  16034 34.25 94.75 0 0
  16035 34.25 95.25 0 0
  16036 34.25 95.75 0 0
  16037 34.25 96.25 0 0
  16038 34.25 96.75 0 0
  16039 34.25 97.25 0 0
  16040 34.25 97.75 0 0
  16041 34.25 98.25 0 0
  16042 34.25 98.75 0 0
  16043 34.25 99.25 0 0
  16044 34.25 99.75 0 0
  16045 34.25 100.25 0 0
  16046 34.25 100.75 0 0
  16047 34.25 101.25 0 0
  16048 34.25 101.75 0 0
  16049 34.25 102.25 0 0
  16050 34.25 102.75 0 0
  16051 34.25 103.25 0 0
  16052 34.25 103.75 0 0
  16053 34.25 104.25 0 0
  16054 34.25 104.75 0 0
  16055 34.25 105.25 0 0
  16056 34.25 105.75 0 0
  16057 34.25 106.25 0 0
  16058 34.25 106.75 0 0
  16059 34.25 107.25 0 0
  16060 34.25 107.75 0 0
  16061 34.25 108.25 0 0
  16062 34.25 108.75 0 0
  16063 34.25 109.25 0 0
  16064 34.25 109.75 0 0
  16065 34.25 110.25 0 0
  16066 34.25 110.75 0 0
  16067 34.25 111.25 0 0
  16068 34.25 111.75 0 0
  16069 34.25 112.25 0 0
  16070 34.25 112.75 0 0
  16071 34.25 113.25 0 0
  16072 34.25 113.75 0 0
  16073 34.25 114.25 0 0
  16074 34.25 114.75 0 0
  16075 34.25 115.25 0 0
  16076 34.25 115.75 0 0
  16077 34.25 116.25 0 0
  16078 34.75 0.25 0 0
  16079 34.75 0.75 0 0
  16080 34.75 1.25 0 0
  16081 34.75 1.75 0 0
  16082 34.75 2.25 0 0
  16083 34.75 2.75 0 0
  16084 34.75 3.25 0 0
  16085 34.75 3.75 0 0
  16086 34.75 4.25 0 0
  16087 34.75 4.75 0 0
  16088 34.75 5.25 0 0
  16089 34.75 5.75 0 0
  16090 34.75 6.25 0.0034 0.00151751
  16091 34.75 6.75 0.0052 0.0023209
  16092 34.75 7.25 0.0028 0.00124971
  16093 34.75 7.75 0.0044 0.00196384
  16094 34.75 8.25 0.0042 0.00187457
  16095 34.75 8.75 0.0066 0.00294575
  16096 34.75 9.25 0.01 0.00446326
  16097 34.75 9.75 0.0116 0.00517739
  16098 34.75 10.25 0.0386 0.0172282
  16099 34.75 10.75 0.1364 0.0608789
  16100 34.75 11.25 0.1128 0.0503456
  16101 34.75 11.75 0.0732 0.0326711
  16102 34.75 12.25 0.06 0.0267796
  16103 34.75 12.75 0.055 0.0245479
  16104 34.75 13.25 0.061 0.0272259
  16105 34.75 13.75 0.0666 0.0297253
  16106 34.75 14.25 0.0646 0.0288327
  16107 34.75 14.75 0.0606 0.0270474
  16108 34.75 15.25 0.0658 0.0293683
  16109 34.75 15.75 0.0554 0.0247265
  16110 34.75 16.25 0.0582 0.0259762
  16111 34.75 16.75 0.0642 0.0286541
  16112 34.75 17.25 0.0628 0.0280293
  16113 34.75 17.75 0.0624 0.0278508
  16114 34.75 18.25 0.0638 0.0284756
  16115 34.75 18.75 0.0606 0.0270474
  16116 34.75 19.25 0.0612 0.0273152
  16117 34.75 19.75 0.0584 0.0260655
  16118 34.75 20.25 0.059 0.0263333
  16119 34.75 20.75 0.0622 0.0277615
  16120 34.75 21.25 0.0688 0.0307072
  16121 34.75 21.75 0.0728 0.0324926
  16122 34.75 22.25 0.066 0.0294575
  16123 34.75 22.75 0.0664 0.0296361
  16124 34.75 23.25 0.0598 0.0266903
  16125 34.75 23.75 0.0646 0.0288327
  16126 34.75 24.25 0.062 0.0276722
  16127 34.75 24.75 0.0654 0.0291897
  16128 34.75 25.25 0.0702 0.0313321
  16129 34.75 25.75 0.0544 0.0242802
  16130 34.75 26.25 0.053 0.0236553
  16131 34.75 26.75 0.0474 0.0211559
  16132 34.75 27.25 0.0416 0.0185672
  16133 34.75 27.75 0.0344 0.0153536
  16134 34.75 28.25 0.027 0.0120508
  16135 34.75 28.75 0.027 0.0120508
  16136 34.75 29.25 0.0204 0.00910506
  16137 34.75 29.75 0.0196 0.008748
  16138 34.75 30.25 0.0132 0.00589151
  16139 34.75 30.75 0.0138 0.0061593
  16140 34.75 31.25 0.0086 0.00383841
  16141 34.75 31.75 0.0064 0.00285649
  16142 34.75 32.25 0.0086 0.00383841
  16143 34.75 32.75 0.0048 0.00214237
  16144 34.75 33.25 0.0026 0.00116045
  16145 34.75 33.75 0.003 0.00133898
  16146 34.75 34.25 0.0012 0.000535592
  16147 34.75 34.75 0.0024 0.00107118
  16148 34.75 35.25 0.0006 0.000267796
  16149 34.75 35.75 0 0
  16150 34.75 36.25 0 0
  16151 34.75 36.75 0 0
  16152 34.75 37.25 0 0
  16153 34.75 37.75 0 0
  16154 34.75 38.25 0 0
  16155 34.75 38.75 0 0
  16156 34.75 39.25 0 0
  16157 34.75 39.75 0 0
  16158 34.75 40.25 0 0
  16159 34.75 40.75 0 0
  16160 34.75 41.25 0 0
  16161 34.75 41.75 0 0
  16162 34.75 42.25 0 0
  16163 34.75 42.75 0 0
  16164 34.75 43.25 0 0
  16165 34.75 43.75 0 0
  16166 34.75 44.25 0 0
  16167 34.75 44.75 0 0
  16168 34.75 45.25 0 0
  16169 34.75 45.75 0 0
  16170 34.75 46.25 0 0
  16171 34.75 46.75 0 0
  16172 34.75 47.25 0 0
  16173 34.75 47.75 0 0
  16174 34.75 48.25 0 0
  16175 34.75 48.75 0 0
  16176 34.75 49.25 0 0
  16177 34.75 49.75 0 0
  16178 34.75 50.25 0 0
