# Chunk-averaged data for fix dmap and group liq
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Coord2 Ncount density/mass
100000 37280 15316.000000000104
  32589 69.75 100.75 0 0
  32590 69.75 101.25 0 0
  32591 69.75 101.75 0 0
  32592 69.75 102.25 0 0
  32593 69.75 102.75 0 0
  32594 69.75 103.25 0 0
  32595 69.75 103.75 0 0
  32596 69.75 104.25 0 0
  32597 69.75 104.75 0 0
  32598 69.75 105.25 0 0
  32599 69.75 105.75 0 0
  32600 69.75 106.25 0 0
  32601 69.75 106.75 0 0
  32602 69.75 107.25 0 0
  32603 69.75 107.75 0 0
  32604 69.75 108.25 0 0
  32605 69.75 108.75 0 0
  32606 69.75 109.25 0 0
  32607 69.75 109.75 0 0
  32608 69.75 110.25 0 0
  32609 69.75 110.75 0 0
  32610 69.75 111.25 0 0
  32611 69.75 111.75 0 0
  32612 69.75 112.25 0 0
  32613 69.75 112.75 0 0
  32614 69.75 113.25 0 0
  32615 69.75 113.75 0 0
  32616 69.75 114.25 0 0
  32617 69.75 114.75 0 0
  32618 69.75 115.25 0 0
  32619 69.75 115.75 0 0
  32620 69.75 116.25 0 0
  32621 70.25 0.25 0 0
  32622 70.25 0.75 0 0
  32623 70.25 1.25 0 0
  32624 70.25 1.75 0 0
  32625 70.25 2.25 0 0
  32626 70.25 2.75 0 0
  32627 70.25 3.25 0 0
  32628 70.25 3.75 0 0
  32629 70.25 4.25 0 0
  32630 70.25 4.75 0 0
  32631 70.25 5.25 0 0
  32632 70.25 5.75 0 0
  32633 70.25 6.25 0 0
  32634 70.25 6.75 0 0
  32635 70.25 7.25 0 0
  32636 70.25 7.75 0 0
  32637 70.25 8.25 0 0
  32638 70.25 8.75 0 0
  32639 70.25 9.25 0 0
  32640 70.25 9.75 0.0116 0.00258869
  32641 70.25 10.25 0.0258 0.00841296
  32642 70.25 10.75 0.0894 0.13745
  32643 70.25 11.25 0.1044 0.140134
  32644 70.25 11.75 0.1072 0.140758
  32645 70.25 12.25 0.1016 0.136853
  32646 70.25 12.75 0.1066 0.150027
  32647 70.25 13.25 0.1418 0.202404
  32648 70.25 13.75 0.1356 0.205335
  32649 70.25 14.25 0.158 0.237097
  32650 70.25 14.75 0.188 0.30551
  32651 70.25 15.25 0.2184 0.373708
  32652 70.25 15.75 0.2322 0.40324
  32653 70.25 16.25 0.217 0.379421
  32654 70.25 16.75 0.2434 0.482841
  32655 70.25 17.25 0.238 0.325974
  32656 70.25 17.75 0.2602 0.424885
  32657 70.25 18.25 0.3108 0.575105
  32658 70.25 18.75 0.3336 0.589562
  32659 70.25 19.25 0.3472 0.5788
  32660 70.25 19.75 0.348 0.626885
  32661 70.25 20.25 0.3818 0.612645
  32662 70.25 20.75 0.4184 0.677557
  32663 70.25 21.25 0.4576 0.81737
  32664 70.25 21.75 0.5038 0.986811
  32665 70.25 22.25 0.5902 1.0368
  32666 70.25 22.75 0.667 1.14635
  32667 70.25 23.25 0.7462 1.23184
  32668 70.25 23.75 0.7204 1.13042
  32669 70.25 24.25 0.7588 1.12164
  32670 70.25 24.75 0.7364 1.15967
  32671 70.25 25.25 0.7948 1.26173
  32672 70.25 25.75 0.846 1.43683
  32673 70.25 26.25 0.7906 1.35757
  32674 70.25 26.75 0.733 1.24448
  32675 70.25 27.25 0.6404 1.10824
  32676 70.25 27.75 0.6754 1.19577
  32677 70.25 28.25 0.712 1.42208
  32678 70.25 28.75 0.7476 1.49642
  32679 70.25 29.25 0.6918 1.42011
  32680 70.25 29.75 0.6702 1.32906
  32681 70.25 30.25 0.6608 1.26098
  32682 70.25 30.75 0.766 1.62147
  32683 70.25 31.25 0.7388 1.50148
  32684 70.25 31.75 0.7588 1.70061
  32685 70.25 32.25 0.8058 1.61402
  32686 70.25 32.75 0.7748 1.42696
  32687 70.25 33.25 0.7424 1.4985
  32688 70.25 33.75 0.694 1.40962
  32689 70.25 34.25 0.725 1.37951
  32690 70.25 34.75 0.7152 1.17501
  32691 70.25 35.25 0.7324 1.2953
  32692 70.25 35.75 0.7374 1.44528
  32693 70.25 36.25 0.7706 1.5221
  32694 70.25 36.75 0.7412 1.25387
  32695 70.25 37.25 0.7458 1.27067
  32696 70.25 37.75 0.8056 1.5085
  32697 70.25 38.25 0.7228 1.34853
  32698 70.25 38.75 0.65 1.26416
  32699 70.25 39.25 0.6404 1.22614
  32700 70.25 39.75 0.6584 1.28713
  32701 70.25 40.25 0.6696 1.30501
  32702 70.25 40.75 0.6584 1.34309
  32703 70.25 41.25 0.7174 1.35255
  32704 70.25 41.75 0.7044 1.31724
  32705 70.25 42.25 0.725 1.41019
  32706 70.25 42.75 0.7456 1.3334
  32707 70.25 43.25 0.6948 1.19914
  32708 70.25 43.75 0.7434 1.27095
  32709 70.25 44.25 0.738 1.27898
  32710 70.25 44.75 0.7226 1.0995
  32711 70.25 45.25 0.7168 1.25322
  32712 70.25 45.75 0.7274 1.29167
  32713 70.25 46.25 0.663 1.17213
  32714 70.25 46.75 0.6784 1.23632
  32715 70.25 47.25 0.7446 1.15528
  32716 70.25 47.75 0.7622 1.38932
  32717 70.25 48.25 0.6808 1.16932
  32718 70.25 48.75 0.7362 1.28211
  32719 70.25 49.25 0.7336 1.22175
  32720 70.25 49.75 0.6902 1.16474
  32721 70.25 50.25 0.7726 1.44752
  32722 70.25 50.75 0.7978 1.44811
  32723 70.25 51.25 0.7134 1.20456
  32724 70.25 51.75 0.7126 1.26816
  32725 70.25 52.25 0.6874 1.22246
  32726 70.25 52.75 0.7092 1.33233
  32727 70.25 53.25 0.7958 1.5461
  32728 70.25 53.75 0.7942 1.42128
  32729 70.25 54.25 0.7368 1.32121
  32730 70.25 54.75 0.694 1.29104
  32731 70.25 55.25 0.6726 1.04499
  32732 70.25 55.75 0.7298 1.32147
  32733 70.25 56.25 0.7564 1.35203
  32734 70.25 56.75 0.7008 1.31613
  32735 70.25 57.25 0.6898 1.37544
  32736 70.25 57.75 0.6994 1.44605
  32737 70.25 58.25 0.7344 1.33555
  32738 70.25 58.75 0.7656 1.4235
  32739 70.25 59.25 0.7934 1.29009
  32740 70.25 59.75 0.7468 1.23426
  32741 70.25 60.25 0.703 1.24275
  32742 70.25 60.75 0.6746 1.18574
  32743 70.25 61.25 0.681 1.15248
  32744 70.25 61.75 0.7442 1.38446
  32745 70.25 62.25 0.7428 1.47094
  32746 70.25 62.75 0.7272 1.34134
  32747 70.25 63.25 0.6266 1.07611
  32748 70.25 63.75 0.6248 1.12044
  32749 70.25 64.25 0.6566 1.14258
  32750 70.25 64.75 0.6982 1.18472
  32751 70.25 65.25 0.6986 1.18328
  32752 70.25 65.75 0.786 1.31147
  32753 70.25 66.25 0.692 1.29216
  32754 70.25 66.75 0.6728 1.38698
  32755 70.25 67.25 0.6814 1.41823
  32756 70.25 67.75 0.69 1.45893
  32757 70.25 68.25 0.7172 1.4215
  32758 70.25 68.75 0.7072 1.33213
  32759 70.25 69.25 0.7554 1.42454
  32760 70.25 69.75 0.7524 1.3842
  32761 70.25 70.25 0.8386 1.54066
  32762 70.25 70.75 0.7418 1.47046
  32763 70.25 71.25 0.7262 1.55989
  32764 70.25 71.75 0.6798 1.438
  32765 70.25 72.25 0.6836 1.50855
  32766 70.25 72.75 0.7036 1.54337
  32767 70.25 73.25 0.6984 1.50478
  32768 70.25 73.75 0.7098 1.42348
  32769 70.25 74.25 0.7142 1.34118
  32770 70.25 74.75 0.7302 1.51076
  32771 70.25 75.25 0.7708 1.89274
  32772 70.25 75.75 0.7078 1.54742
  32773 70.25 76.25 0.7386 1.49466
  32774 70.25 76.75 0.7242 1.34183
  32775 70.25 77.25 0.755 1.62711
  32776 70.25 77.75 0.707 1.4876
  32777 70.25 78.25 0.7124 1.39736
  32778 70.25 78.75 0.7166 1.37034
  32779 70.25 79.25 0.6908 1.18548
  32780 70.25 79.75 0.7018 1.17833
  32781 70.25 80.25 0.7634 1.24303
  32782 70.25 80.75 0.8138 1.32712
  32783 70.25 81.25 0.7914 1.24429
  32784 70.25 81.75 0.6756 1.14871
  32785 70.25 82.25 0.6084 1.11243
  32786 70.25 82.75 0.601 1.14286
  32787 70.25 83.25 0.5366 1.08656
  32788 70.25 83.75 0.6282 1.33967
  32789 70.25 84.25 0.7272 1.41696
  32790 70.25 84.75 0.749 1.41048
  32791 70.25 85.25 0.654 1.21307
  32792 70.25 85.75 0.656 1.11656
  32793 70.25 86.25 0.6522 1.1765
  32794 70.25 86.75 0.7148 1.2089
  32795 70.25 87.25 0.7696 1.38087
  32796 70.25 87.75 0.796 1.50369
  32797 70.25 88.25 0.6846 1.35446
  32798 70.25 88.75 0.5828 1.00798
  32799 70.25 89.25 0.5998 0.879364
  32800 70.25 89.75 0.8162 0.983499
  32801 70.25 90.25 1.068 1.564
  32802 70.25 90.75 1.018 1.72781
  32803 70.25 91.25 0.3142 0.260246
  32804 70.25 91.75 0.168 0.121799
  32805 70.25 92.25 0.0678 0.0981101
  32806 70.25 92.75 0.0544 0.0924644
  32807 70.25 93.25 0.0238 0.0404947
  32808 70.25 93.75 0.0152 0.0153412
  32809 70.25 94.25 0.0086 0.00789374
  32810 70.25 94.75 0.0082 0.013779
  32811 70.25 95.25 0.0054 0.00518811
  32812 70.25 95.75 0.0022 0.000490959
  32813 70.25 96.25 0.0008 0.000178531
  32814 70.25 96.75 0.001 0.00155084
  32815 70.25 97.25 0.0002 4.46326e-05
  32816 70.25 97.75 0.0002 4.46326e-05
  32817 70.25 98.25 0 0
  32818 70.25 98.75 0 0
  32819 70.25 99.25 0 0
  32820 70.25 99.75 0 0
  32821 70.25 100.25 0 0
  32822 70.25 100.75 0 0
  32823 70.25 101.25 0 0
  32824 70.25 101.75 0 0
  32825 70.25 102.25 0 0
  32826 70.25 102.75 0 0
  32827 70.25 103.25 0 0
  32828 70.25 103.75 0 0
  32829 70.25 104.25 0 0
  32830 70.25 104.75 0 0
  32831 70.25 105.25 0 0
  32832 70.25 105.75 0 0
  32833 70.25 106.25 0 0
  32834 70.25 106.75 0 0
  32835 70.25 107.25 0 0
  32836 70.25 107.75 0 0
  32837 70.25 108.25 0 0
  32838 70.25 108.75 0 0
  32839 70.25 109.25 0 0
  32840 70.25 109.75 0 0
  32841 70.25 110.25 0 0
  32842 70.25 110.75 0 0
  32843 70.25 111.25 0 0
  32844 70.25 111.75 0 0
  32845 70.25 112.25 0 0
  32846 70.25 112.75 0 0
  32847 70.25 113.25 0 0
  32848 70.25 113.75 0 0
  32849 70.25 114.25 0 0
  32850 70.25 114.75 0 0
  32851 70.25 115.25 0 0
  32852 70.25 115.75 0 0
  32853 70.25 116.25 0 0
  32854 70.75 0.25 0 0
  32855 70.75 0.75 0 0
  32856 70.75 1.25 0 0
  32857 70.75 1.75 0 0
  32858 70.75 2.25 0 0
  32859 70.75 2.75 0 0
  32860 70.75 3.25 0 0
  32861 70.75 3.75 0 0
  32862 70.75 4.25 0 0
  32863 70.75 4.75 0 0
  32864 70.75 5.25 0 0
  32865 70.75 5.75 0 0
  32866 70.75 6.25 0 0
  32867 70.75 6.75 0 0
  32868 70.75 7.25 0 0
  32869 70.75 7.75 0 0
  32870 70.75 8.25 0 0
  32871 70.75 8.75 0 0
  32872 70.75 9.25 0 0
  32873 70.75 9.75 0.0112 0.00249943
  32874 70.75 10.25 0.0232 0.0118158
  32875 70.75 10.75 0.082 0.160361
  32876 70.75 11.25 0.1076 0.140184
  32877 70.75 11.75 0.0994 0.144992
  32878 70.75 12.25 0.078 0.112335
  32879 70.75 12.75 0.0888 0.154237
  32880 70.75 13.25 0.1232 0.226577
  32881 70.75 13.75 0.1242 0.161301
  32882 70.75 14.25 0.1354 0.19838
  32883 70.75 14.75 0.1658 0.256631
  32884 70.75 15.25 0.2018 0.302049
  32885 70.75 15.75 0.2214 0.343246
  32886 70.75 16.25 0.2296 0.334274
  32887 70.75 16.75 0.2446 0.419471
  32888 70.75 17.25 0.2472 0.402238
  32889 70.75 17.75 0.28 0.43503
  32890 70.75 18.25 0.3096 0.508641
  32891 70.75 18.75 0.3222 0.502198
  32892 70.75 19.25 0.3218 0.576824
  32893 70.75 19.75 0.3316 0.591941
  32894 70.75 20.25 0.3434 0.554414
  32895 70.75 20.75 0.4246 0.69697
  32896 70.75 21.25 0.4692 0.785662
  32897 70.75 21.75 0.5204 0.898753
  32898 70.75 22.25 0.623 1.042
  32899 70.75 22.75 0.7098 1.23261
  32900 70.75 23.25 0.6756 1.11434
  32901 70.75 23.75 0.677 1.09649
  32902 70.75 24.25 0.7122 1.10729
  32903 70.75 24.75 0.7124 1.21403
  32904 70.75 25.25 0.7088 1.28059
  32905 70.75 25.75 0.7818 1.54599
  32906 70.75 26.25 0.7152 1.37619
  32907 70.75 26.75 0.6956 1.19138
  32908 70.75 27.25 0.6606 1.17428
  32909 70.75 27.75 0.6922 1.25552
  32910 70.75 28.25 0.7096 1.35782
  32911 70.75 28.75 0.7228 1.45433
  32912 70.75 29.25 0.6784 1.33922
  32913 70.75 29.75 0.6606 1.23226
  32914 70.75 30.25 0.7194 1.32318
  32915 70.75 30.75 0.6908 1.43084
  32916 70.75 31.25 0.6998 1.36693
  32917 70.75 31.75 0.7472 1.4981
  32918 70.75 32.25 0.7898 1.57459
  32919 70.75 32.75 0.7042 1.44733
  32920 70.75 33.25 0.6528 1.40237
  32921 70.75 33.75 0.6836 1.25187
  32922 70.75 34.25 0.6726 1.18882
  32923 70.75 34.75 0.7052 1.31496
  32924 70.75 35.25 0.7238 1.3866
  32925 70.75 35.75 0.7038 1.31411
  32926 70.75 36.25 0.693 1.39417
  32927 70.75 36.75 0.7152 1.29984
  32928 70.75 37.25 0.7468 1.35063
  32929 70.75 37.75 0.778 1.52462
  32930 70.75 38.25 0.732 1.35866
  32931 70.75 38.75 0.6618 1.23454
  32932 70.75 39.25 0.6424 1.19873
  32933 70.75 39.75 0.6962 1.29308
  32934 70.75 40.25 0.6872 1.29732
  32935 70.75 40.75 0.7294 1.41359
  32936 70.75 41.25 0.7236 1.31066
  32937 70.75 41.75 0.6994 1.37886
  32938 70.75 42.25 0.7376 1.4225
  32939 70.75 42.75 0.7386 1.33554
  32940 70.75 43.25 0.705 1.31852
  32941 70.75 43.75 0.7034 1.25491
  32942 70.75 44.25 0.683 1.2157
  32943 70.75 44.75 0.703 1.23373
  32944 70.75 45.25 0.7338 1.19727
  32945 70.75 45.75 0.6964 1.17665
  32946 70.75 46.25 0.6524 1.26914
  32947 70.75 46.75 0.7202 1.5339
  32948 70.75 47.25 0.7712 1.40331
  32949 70.75 47.75 0.76 1.2395
  32950 70.75 48.25 0.7668 1.38948
  32951 70.75 48.75 0.7754 1.18734
  32952 70.75 49.25 0.7622 1.14737
  32953 70.75 49.75 0.7402 1.14443
  32954 70.75 50.25 0.794 1.42822
  32955 70.75 50.75 0.7528 1.35632
  32956 70.75 51.25 0.7 1.27747
  32957 70.75 51.75 0.686 1.26616
  32958 70.75 52.25 0.724 1.35423
  32959 70.75 52.75 0.7216 1.22778
  32960 70.75 53.25 0.7834 1.38767
  32961 70.75 53.75 0.7464 1.3101
  32962 70.75 54.25 0.6926 1.15727
  32963 70.75 54.75 0.7094 1.21026
  32964 70.75 55.25 0.6902 1.07651
  32965 70.75 55.75 0.689 1.20993
  32966 70.75 56.25 0.7046 1.36936
  32967 70.75 56.75 0.728 1.31105
  32968 70.75 57.25 0.726 1.35678
  32969 70.75 57.75 0.7048 1.29679
  32970 70.75 58.25 0.7062 1.28806
  32971 70.75 58.75 0.6934 1.25921
  32972 70.75 59.25 0.7256 1.2485
  32973 70.75 59.75 0.7516 1.43829
  32974 70.75 60.25 0.7488 1.38546
  32975 70.75 60.75 0.6856 1.24659
  32976 70.75 61.25 0.6536 1.14742
  32977 70.75 61.75 0.712 1.47283
  32978 70.75 62.25 0.7228 1.53214
  32979 70.75 62.75 0.7016 1.32592
  32980 70.75 63.25 0.6906 1.26422
  32981 70.75 63.75 0.6974 1.32623
  32982 70.75 64.25 0.7016 1.35714
  32983 70.75 64.75 0.7284 1.37244
  32984 70.75 65.25 0.74 1.39688
  32985 70.75 65.75 0.7534 1.33948
  32986 70.75 66.25 0.6476 1.12753
  32987 70.75 66.75 0.6702 1.15838
  32988 70.75 67.25 0.6954 1.25811
  32989 70.75 67.75 0.6172 1.189
  32990 70.75 68.25 0.6718 1.23051
  32991 70.75 68.75 0.663 1.2431
  32992 70.75 69.25 0.664 1.31868
  32993 70.75 69.75 0.7938 1.57556
  32994 70.75 70.25 0.8246 1.90738
  32995 70.75 70.75 0.8008 1.62018
  32996 70.75 71.25 0.7288 1.4317
  32997 70.75 71.75 0.6516 1.32695
  32998 70.75 72.25 0.7164 1.54858
  32999 70.75 72.75 0.7196 1.63063
  33000 70.75 73.25 0.6608 1.39139
  33001 70.75 73.75 0.678 1.29243
  33002 70.75 74.25 0.6534 1.13581
  33003 70.75 74.75 0.741 1.38725
  33004 70.75 75.25 0.786 1.60694
  33005 70.75 75.75 0.7734 1.47264
  33006 70.75 76.25 0.7662 1.50125
  33007 70.75 76.75 0.6966 1.16367
  33008 70.75 77.25 0.6768 1.20642
  33009 70.75 77.75 0.7226 1.30188
  33010 70.75 78.25 0.7524 1.43124
  33011 70.75 78.75 0.7256 1.29192
  33012 70.75 79.25 0.6824 1.12622
  33013 70.75 79.75 0.7434 1.33693
  33014 70.75 80.25 0.79 1.38961
  33015 70.75 80.75 0.8014 1.27611
  33016 70.75 81.25 0.8464 1.45009
  33017 70.75 81.75 0.8024 1.3932
  33018 70.75 82.25 0.7208 1.1848
  33019 70.75 82.75 0.6718 1.21687
  33020 70.75 83.25 0.687 1.41419
  33021 70.75 83.75 0.6918 1.38198
  33022 70.75 84.25 0.7422 1.49104
  33023 70.75 84.75 0.717 1.43464
  33024 70.75 85.25 0.654 1.09174
  33025 70.75 85.75 0.6252 1.07237
  33026 70.75 86.25 0.6162 1.02293
  33027 70.75 86.75 0.736 1.30383
  33028 70.75 87.25 0.7896 1.52331
  33029 70.75 87.75 0.8232 1.69974
  33030 70.75 88.25 0.7272 1.4827
  33031 70.75 88.75 0.5792 0.914498
  33032 70.75 89.25 0.6056 0.893667
  33033 70.75 89.75 0.8036 1.08274
  33034 70.75 90.25 1.1306 1.68955
  33035 70.75 90.75 1.0794 1.78317
  33036 70.75 91.25 0.3202 0.225467
  33037 70.75 91.75 0.1714 0.121894
  33038 70.75 92.25 0.0632 0.0692024
  33039 70.75 92.75 0.054 0.0910475
  33040 70.75 93.25 0.041 0.0688951
  33041 70.75 93.75 0.0172 0.0237535
  33042 70.75 94.25 0.0078 0.0116982
  33043 70.75 94.75 0.0086 0.0185151
  33044 70.75 95.25 0.0028 0.00128869
  33045 70.75 95.75 0.0028 0.000624857
  33046 70.75 96.25 0.0004 8.92653e-05
  33047 70.75 96.75 0.0002 0.00070847
  33048 70.75 97.25 0.0006 0.00146157
  33049 70.75 97.75 0.0004 8.92653e-05
  33050 70.75 98.25 0.0002 4.46326e-05
  33051 70.75 98.75 0 0
  33052 70.75 99.25 0 0
  33053 70.75 99.75 0 0
  33054 70.75 100.25 0 0
  33055 70.75 100.75 0 0
  33056 70.75 101.25 0 0
  33057 70.75 101.75 0 0
  33058 70.75 102.25 0 0
  33059 70.75 102.75 0 0
  33060 70.75 103.25 0 0
  33061 70.75 103.75 0 0
  33062 70.75 104.25 0 0
  33063 70.75 104.75 0 0
  33064 70.75 105.25 0 0
  33065 70.75 105.75 0 0
  33066 70.75 106.25 0 0
  33067 70.75 106.75 0 0
  33068 70.75 107.25 0 0
  33069 70.75 107.75 0 0
  33070 70.75 108.25 0 0
  33071 70.75 108.75 0 0
  33072 70.75 109.25 0 0
  33073 70.75 109.75 0 0
  33074 70.75 110.25 0 0
  33075 70.75 110.75 0 0
  33076 70.75 111.25 0 0
  33077 70.75 111.75 0 0
  33078 70.75 112.25 0 0
  33079 70.75 112.75 0 0
  33080 70.75 113.25 0 0
  33081 70.75 113.75 0 0
  33082 70.75 114.25 0 0
  33083 70.75 114.75 0 0
  33084 70.75 115.25 0 0
  33085 70.75 115.75 0 0
  33086 70.75 116.25 0 0
  33087 71.25 0.25 0 0
  33088 71.25 0.75 0 0
  33089 71.25 1.25 0 0
  33090 71.25 1.75 0 0
  33091 71.25 2.25 0 0
  33092 71.25 2.75 0 0
  33093 71.25 3.25 0 0
  33094 71.25 3.75 0 0
  33095 71.25 4.25 0 0
  33096 71.25 4.75 0 0
  33097 71.25 5.25 0 0
  33098 71.25 5.75 0 0
  33099 71.25 6.25 0 0
  33100 71.25 6.75 0 0
  33101 71.25 7.25 0 0
  33102 71.25 7.75 0 0
  33103 71.25 8.25 0 0
  33104 71.25 8.75 0 0
  33105 71.25 9.25 0.0002 4.46326e-05
  33106 71.25 9.75 0.0136 0.00303502
  33107 71.25 10.25 0.0222 0.00827341
  33108 71.25 10.75 0.0844 0.175358
  33109 71.25 11.25 0.0976 0.117427
  33110 71.25 11.75 0.1076 0.136865
  33111 71.25 12.25 0.0764 0.110041
  33112 71.25 12.75 0.092 0.119964
  33113 71.25 13.25 0.1154 0.190784
  33114 71.25 13.75 0.142 0.208168
  33115 71.25 14.25 0.1578 0.271412
  33116 71.25 14.75 0.165 0.273609
  33117 71.25 15.25 0.1992 0.260293
  33118 71.25 15.75 0.2512 0.392232
  33119 71.25 16.25 0.2608 0.439906
  33120 71.25 16.75 0.2524 0.389066
  33121 71.25 17.25 0.2666 0.406297
  33122 71.25 17.75 0.3104 0.490612
  33123 71.25 18.25 0.3148 0.490829
  33124 71.25 18.75 0.3106 0.441473
  33125 71.25 19.25 0.3242 0.550426
  33126 71.25 19.75 0.3362 0.567508
  33127 71.25 20.25 0.3562 0.623695
  33128 71.25 20.75 0.439 0.782435
  33129 71.25 21.25 0.4416 0.728818
  33130 71.25 21.75 0.5118 0.846169
  33131 71.25 22.25 0.6136 1.03839
  33132 71.25 22.75 0.6964 1.07915
  33133 71.25 23.25 0.6982 1.07189
  33134 71.25 23.75 0.6558 1.05839
  33135 71.25 24.25 0.6614 1.10747
  33136 71.25 24.75 0.6678 1.09933
  33137 71.25 25.25 0.6732 1.18958
  33138 71.25 25.75 0.7372 1.33766
  33139 71.25 26.25 0.704 1.25615
  33140 71.25 26.75 0.7034 1.16052
  33141 71.25 27.25 0.6724 1.23669
  33142 71.25 27.75 0.7502 1.46053
  33143 71.25 28.25 0.7426 1.56919
  33144 71.25 28.75 0.6758 1.49189
  33145 71.25 29.25 0.7238 1.38077
  33146 71.25 29.75 0.6522 1.16689
  33147 71.25 30.25 0.6718 1.23902
  33148 71.25 30.75 0.7052 1.26685
  33149 71.25 31.25 0.6628 1.31727
  33150 71.25 31.75 0.669 1.26805
  33151 71.25 32.25 0.6824 1.3052
  33152 71.25 32.75 0.6118 1.1542
  33153 71.25 33.25 0.6186 1.16286
  33154 71.25 33.75 0.6686 1.1529
  33155 71.25 34.25 0.7138 1.38475
  33156 71.25 34.75 0.7488 1.53494
  33157 71.25 35.25 0.704 1.39706
  33158 71.25 35.75 0.6468 1.47065
  33159 71.25 36.25 0.654 1.32
  33160 71.25 36.75 0.6798 1.19429
  33161 71.25 37.25 0.7022 1.25541
  33162 71.25 37.75 0.7318 1.41572
  33163 71.25 38.25 0.7044 1.3669
  33164 71.25 38.75 0.667 1.24914
  33165 71.25 39.25 0.6816 1.227
  33166 71.25 39.75 0.705 1.25335
  33167 71.25 40.25 0.68 1.23846
  33168 71.25 40.75 0.7512 1.34459
  33169 71.25 41.25 0.772 1.31958
  33170 71.25 41.75 0.6624 1.14954
  33171 71.25 42.25 0.6912 1.27951
  33172 71.25 42.75 0.7002 1.22746
  33173 71.25 43.25 0.6618 1.16645
  33174 71.25 43.75 0.6898 1.19439
  33175 71.25 44.25 0.7306 1.2307
  33176 71.25 44.75 0.762 1.40053
  33177 71.25 45.25 0.7286 1.27756
  33178 71.25 45.75 0.7752 1.34844
  33179 71.25 46.25 0.7386 1.39989
  33180 71.25 46.75 0.7158 1.44031
  33181 71.25 47.25 0.7626 1.57077
  33182 71.25 47.75 0.7184 1.17699
  33183 71.25 48.25 0.7074 1.18261
  33184 71.25 48.75 0.7224 1.25152
  33185 71.25 49.25 0.7656 1.37164
  33186 71.25 49.75 0.7988 1.39241
  33187 71.25 50.25 0.7248 1.32896
  33188 71.25 50.75 0.6784 1.11676
  33189 71.25 51.25 0.6744 1.17532
  33190 71.25 51.75 0.7158 1.19314
  33191 71.25 52.25 0.7868 1.41495
  33192 71.25 52.75 0.737 1.30821
  33193 71.25 53.25 0.7292 1.25328
  33194 71.25 53.75 0.7028 1.23886
  33195 71.25 54.25 0.7422 1.21459
  33196 71.25 54.75 0.762 1.31794
  33197 71.25 55.25 0.751 1.33853
  33198 71.25 55.75 0.7296 1.36798
  33199 71.25 56.25 0.672 1.19818
  33200 71.25 56.75 0.7558 1.44325
  33201 71.25 57.25 0.6982 1.2182
  33202 71.25 57.75 0.6868 1.15812
  33203 71.25 58.25 0.6886 1.0752
  33204 71.25 58.75 0.6272 1.00478
  33205 71.25 59.25 0.6724 1.13913
  33206 71.25 59.75 0.7118 1.19973
  33207 71.25 60.25 0.7172 1.3315
  33208 71.25 60.75 0.6884 1.36716
  33209 71.25 61.25 0.635 1.15208
  33210 71.25 61.75 0.6446 1.37722
  33211 71.25 62.25 0.7482 1.56702
  33212 71.25 62.75 0.6814 1.38472
  33213 71.25 63.25 0.7292 1.42592
  33214 71.25 63.75 0.7508 1.40268
  33215 71.25 64.25 0.769 1.60007
  33216 71.25 64.75 0.7958 1.58294
  33217 71.25 65.25 0.7032 1.33294
  33218 71.25 65.75 0.7752 1.32623
  33219 71.25 66.25 0.7032 1.22201
  33220 71.25 66.75 0.7492 1.35431
  33221 71.25 67.25 0.716 1.30728
  33222 71.25 67.75 0.6898 1.24678
  33223 71.25 68.25 0.6636 1.25673
  33224 71.25 68.75 0.6108 1.12222
  33225 71.25 69.25 0.6092 1.14451
  33226 71.25 69.75 0.7224 1.39805
  33227 71.25 70.25 0.8046 1.477
  33228 71.25 70.75 0.7436 1.30785
  33229 71.25 71.25 0.7232 1.29884
  33230 71.25 71.75 0.6328 1.2438
  33231 71.25 72.25 0.6438 1.19545
  33232 71.25 72.75 0.7184 1.43913
  33233 71.25 73.25 0.6756 1.41409
  33234 71.25 73.75 0.68 1.25879
  33235 71.25 74.25 0.7162 1.18603
  33236 71.25 74.75 0.7124 1.16856
  33237 71.25 75.25 0.6828 1.24145
  33238 71.25 75.75 0.7206 1.34576
  33239 71.25 76.25 0.7234 1.30684
  33240 71.25 76.75 0.7056 1.22836
  33241 71.25 77.25 0.6892 1.22972
  33242 71.25 77.75 0.707 1.23118
  33243 71.25 78.25 0.7222 1.35096
  33244 71.25 78.75 0.7608 1.48327
  33245 71.25 79.25 0.7542 1.3857
  33246 71.25 79.75 0.738 1.33068
  33247 71.25 80.25 0.7502 1.28118
  33248 71.25 80.75 0.8144 1.36542
  33249 71.25 81.25 0.8184 1.45659
  33250 71.25 81.75 0.8204 1.40102
  33251 71.25 82.25 0.7796 1.37229
  33252 71.25 82.75 0.724 1.36012
  33253 71.25 83.25 0.7794 1.67277
  33254 71.25 83.75 0.8296 1.58257
  33255 71.25 84.25 0.7688 1.50761
  33256 71.25 84.75 0.7222 1.31874
  33257 71.25 85.25 0.6966 1.17423
  33258 71.25 85.75 0.6762 1.15766
  33259 71.25 86.25 0.6662 1.14953
  33260 71.25 86.75 0.7612 1.29774
  33261 71.25 87.25 0.7852 1.57123
  33262 71.25 87.75 0.805 1.51092
  33263 71.25 88.25 0.6964 1.22207
  33264 71.25 88.75 0.5542 0.950376
  33265 71.25 89.25 0.5902 0.877816
  33266 71.25 89.75 0.8066 1.10841
  33267 71.25 90.25 1.1292 1.67292
